loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
86,2,2023-07-16,215.66,6.63,222.29,437.9
86,3,2023-08-16,217.85,4.44,222.29,220.05
86,4,2023-09-16,220.05,2.23,222.28,0.0
87,1,2023-06-12,116.15,5.55,121.7,356.69
87,2,2023-07-12,117.51,4.19,121.7,239.18
87,3,2023-08-12,118.89,2.81,121.7,120.29
87,4,2023-09-12,120.29,1.41,121.7,0.0
88,1,2023-06-03,105.21,5.43,110.64,323.67
88,2,2023-07-03,106.54,4.09,110.63,217.13
88,3,2023-08-03,107.89,2.75,110.64,109.24
88,4,2023-09-03,109.24,1.38,110.62,0.0
89,1,2023-06-24,288.07,17.4,305.47,1483.37
89,2,2023-07-24,290.9,14.57,305.47,1192.47
89,3,2023-08-24,293.76,11.71,305.47,898.71
89,4,2023-09-24,296.65,8.83,305.48,602.06
89,5,2023-10-24,299.56,5.91,305.47,302.5
89,6,2023-11-24,302.5,2.97,305.47,0.0
90,1,2023-06-22,103.31,4.1,107.41,316.05
90,2,2023-07-22,104.32,3.09,107.41,211.73
90,3,2023-08-22,105.34,2.07,107.41,106.39
90,4,2023-09-22,106.39,1.04,107.43,0.0
91,1,2023-06-27,279.01,9.65,288.66,851.42
91,2,2023-07-27,281.4,7.27,288.67,570.02
91,3,2023-08-27,283.8,4.86,288.66,286.22
91,4,2023-09-27,286.22,2.44,288.66,0.0
92,1,2023-07-27,105.31,4.12,109.43,322.04
92,2,2023-08-27,106.32,3.1,109.42,215.72
92,3,2023-09-27,107.35,2.08,109.43,108.37
92,4,2023-10-27,108.37,1.04,109.41,0.0
93,1,2023-07-12,58.5,7.16,65.66,681.99
93,2,2023-08-12,59.06,6.59,65.65,622.93
93,3,2023-09-12,59.63,6.02,65.65,563.3
93,4,2023-10-12,60.21,5.44,65.65,503.09
93,5,2023-11-12,60.79,4.86,65.65,442.3
93,6,2023-12-12,61.38,4.27,65.65,380.92
93,7,2024-01-12,61.97,3.68,65.65,318.95
93,8,2024-02-12,62.57,3.08,65.65,256.38
93,9,2024-03-12,63.17,2.48,65.65,193.21
93,10,2024-04-12,63.79,1.87,65.66,129.42
93,11,2024-05-12,64.4,1.25,65.65,65.02
93,12,2024-06-12,65.02,0.63,65.65,0.0
94,1,2023-07-30,61.68,7.98,69.66,721.38
94,2,2023-08-30,62.3,7.35,69.65,659.08
94,3,2023-09-30,62.94,6.72,69.66,596.14
94,4,2023-10-30,63.58,6.08,69.66,532.56
94,5,2023-11-30,64.23,5.43,69.66,468.33
94,6,2023-12-30,64.88,4.77,69.65,403.45
94,7,2024-01-30,65.55,4.11,69.66,337.9
94,8,2024-02-29,66.21,3.44,69.65,271.69
94,9,2024-03-30,66.89,2.77,69.66,204.8
94,10,2024-04-30,67.57,2.09,69.66,137.23
94,11,2024-05-30,68.26,1.4,69.66,68.97
94,12,2024-06-30,68.97,0.7,69.67,0.0
95,1,2023-07-02,122.36,6.34,128.7,627.48
95,2,2023-08-02,123.39,5.3,128.69,504.09
95,3,2023-09-02,124.44,4.26,128.7,379.65
95,4,2023-10-02,125.49,3.21,128.7,254.16
95,5,2023-11-02,126.55,2.15,128.7,127.61
95,6,2023-12-02,127.61,1.08,128.69,0.0
96,1,2023-07-05,47.86,5.79,53.65,557.71
96,2,2023-08-05,48.32,5.33,53.65,509.39
96,3,2023-09-05,48.78,4.87,53.65,460.61
96,4,2023-10-05,49.25,4.41,53.66,411.36
96,5,2023-11-05,49.72,3.93,53.65,361.64
96,6,2023-12-05,50.2,3.46,53.66,311.44
96,7,2024-01-05,50.68,2.98,53.66,260.76
96,8,2024-02-05,51.16,2.49,53.65,209.6
96,9,2024-03-05,51.65,2.0,53.65,157.95
96,10,2024-04-05,52.15,1.51,53.66,105.8
96,11,2024-05-05,52.64,1.01,53.65,53.16
96,12,2024-06-05,53.16,0.51,53.67,0.0
97,1,2023-07-22,270.43,10.25,280.68,826.54
97,2,2023-08-22,272.96,7.72,280.68,553.58
97,3,2023-09-22,275.51,5.17,280.68,278.07
97,4,2023-10-22,278.07,2.6,280.67,0.0
98,1,2023-07-27,127.36,10.43,137.79,662.49
98,2,2023-08-27,129.04,8.75,137.79,533.45
98,3,2023-09-27,130.75,7.04,137.79,402.7
98,4,2023-10-27,132.47,5.32,137.79,270.23
98,5,2023-11-27,134.22,3.57,137.79,136.01
98,6,2023-12-27,136.01,1.8,137.81,0.0
99,1,2023-07-23,263.5,10.89,274.39,806.7
99,2,2023-08-23,266.18,8.21,274.39,540.52
99,3,2023-09-23,268.89,5.5,274.39,271.63
99,4,2023-10-23,271.63,2.76,274.39,0.0
100,1,2023-07-25,106.46,6.92,113.38,549.39
100,2,2023-08-25,107.58,5.79,113.37,441.81
100,3,2023-09-25,108.72,4.66,113.38,333.09
100,4,2023-10-25,109.86,3.51,113.37,223.23
100,5,2023-11-25,111.02,2.35,113.37,112.21
100,6,2023-12-25,112.21,1.18,113.39,0.0
101,1,2023-07-13,76.27,4.38,80.65,392.15
101,2,2023-08-13,76.98,3.66,80.64,315.17
101,3,2023-09-13,77.7,2.95,80.65,237.47
101,4,2023-10-13,78.42,2.22,80.64,159.05
101,5,2023-11-13,79.16,1.49,80.65,79.89
101,6,2023-12-13,79.89,0.75,80.64,0.0
102,1,2023-07-26,118.68,6.46,125.14,365.63
102,2,2023-08-26,120.26,4.88,125.14,245.37
102,3,2023-09-26,121.87,3.27,125.14,123.5
102,4,2023-10-26,123.5,1.65,125.15,0.0
103,1,2023-07-18,123.35,6.06,129.41,379.04
103,2,2023-08-18,124.84,4.57,129.41,254.2
103,3,2023-09-18,126.34,3.07,129.41,127.86
103,4,2023-10-18,127.86,1.54,129.4,0.0
104,1,2023-07-07,60.05,5.3,65.35,313.29
104,2,2023-08-07,60.9,4.45,65.35,252.39
104,3,2023-09-07,61.77,3.58,65.35,190.62
104,4,2023-10-07,62.65,2.71,65.36,127.97
104,5,2023-11-07,63.54,1.82,65.36,64.43
104,6,2023-12-07,64.43,0.91,65.34,0.0
105,1,2023-07-03,121.59,7.47,129.06,626.44
105,2,2023-08-03,122.81,6.26,129.07,503.63
105,3,2023-09-03,124.04,5.03,129.07,379.59
105,4,2023-10-03,125.27,3.79,129.06,254.32
105,5,2023-11-03,126.53,2.54,129.07,127.79
105,6,2023-12-03,127.79,1.28,129.07,0.0
106,1,2023-07-14,87.5,4.88,92.38,449.53
106,2,2023-08-14,88.29,4.08,92.37,361.24
106,3,2023-09-14,89.09,3.28,92.37,272.15
106,4,2023-10-14,89.9,2.47,92.37,182.25
106,5,2023-11-14,90.72,1.65,92.37,91.53
106,6,2023-12-14,91.53,0.83,92.36,0.0
107,1,2023-07-14,27.12,3.85,30.97,319.06
107,2,2023-08-14,27.43,3.55,30.98,291.63
107,3,2023-09-14,27.73,3.25,30.98,263.9
107,4,2023-10-14,28.04,2.94,30.98,235.86
107,5,2023-11-14,28.35,2.63,30.98,207.51
107,6,2023-12-14,28.67,2.31,30.98,178.84
107,7,2024-01-14,28.99,1.99,30.98,149.85
107,8,2024-02-14,29.31,1.67,30.98,120.54
107,9,2024-03-14,29.64,1.34,30.98,90.9
107,10,2024-04-14,29.97,1.01,30.98,60.93
107,11,2024-05-14,30.3,0.68,30.98,30.63
107,12,2024-06-14,30.63,0.34,30.97,0.0
108,1,2023-07-24,48.71,3.63,52.34,252.52
108,2,2023-08-24,49.3,3.04,52.34,203.22
108,3,2023-09-24,49.89,2.45,52.34,153.33
108,4,2023-10-24,50.5,1.85,52.35,102.83
108,5,2023-11-24,51.1,1.24,52.34,51.73
108,6,2023-12-24,51.73,0.62,52.35,0.0
109,1,2023-07-23,233.95,10.4,244.35,717.32
109,2,2023-08-23,236.51,7.84,244.35,480.81
109,3,2023-09-23,239.1,5.25,244.35,241.71
109,4,2023-10-23,241.71,2.64,244.35,0.0
110,1,2023-07-16,29.18,3.08,32.26,337.58
110,2,2023-08-16,29.42,2.83,32.25,308.16
110,3,2023-09-16,29.67,2.59,32.26,278.49
110,4,2023-10-16,29.92,2.34,32.26,248.57
110,5,2023-11-16,30.17,2.09,32.26,218.4
110,6,2023-12-16,30.42,1.83,32.25,187.98
110,7,2024-01-16,30.68,1.58,32.26,157.3
110,8,2024-02-16,30.94,1.32,32.26,126.36
110,9,2024-03-16,31.2,1.06,32.26,95.16
110,10,2024-04-16,31.46,0.8,32.26,63.7
110,11,2024-05-16,31.72,0.53,32.25,31.98
110,12,2024-06-16,31.98,0.27,32.25,0.0
111,1,2023-07-18,79.28,8.26,87.54,916.67
111,2,2023-08-18,79.94,7.6,87.54,836.73
111,3,2023-09-18,80.6,6.94,87.54,756.13
111,4,2023-10-18,81.27,6.27,87.54,674.86
111,5,2023-11-18,81.94,5.6,87.54,592.92
111,6,2023-12-18,82.62,4.92,87.54,510.3
111,7,2024-01-18,83.31,4.23,87.54,426.99
111,8,2024-02-18,84.0,3.54,87.54,342.99
111,9,2024-03-18,84.69,2.85,87.54,258.3
111,10,2024-04-18,85.4,2.14,87.54,172.9
111,11,2024-05-18,86.1,1.43,87.53,86.8
111,12,2024-06-18,86.8,0.72,87.52,0.0
112,1,2023-07-01,60.14,6.86,67.0,698.58
112,2,2023-08-01,60.69,6.32,67.01,637.89
112,3,2023-09-01,61.24,5.77,67.01,576.65
112,4,2023-10-01,61.79,5.21,67.0,514.86
112,5,2023-11-01,62.35,4.66,67.01,452.51
112,6,2023-12-01,62.91,4.09,67.0,389.6
112,7,2024-01-01,63.48,3.52,67.0,326.12
112,8,2024-02-01,64.06,2.95,67.01,262.06
112,9,2024-03-01,64.63,2.37,67.0,197.43
112,10,2024-04-01,65.22,1.79,67.01,132.21
112,11,2024-05-01,65.81,1.2,67.01,66.4
112,12,2024-06-01,66.4,0.6,67.0,0.0
113,1,2023-07-06,73.35,6.31,79.66,382.29
113,2,2023-08-06,74.37,5.29,79.66,307.92
113,3,2023-09-06,75.4,4.26,79.66,232.52
113,4,2023-10-06,76.44,3.22,79.66,156.08
113,5,2023-11-06,77.5,2.16,79.66,78.58
113,6,2023-12-06,78.58,1.09,79.67,0.0
114,1,2023-07-28,210.36,13.56,223.92,651.15
114,2,2023-08-28,213.67,10.25,223.92,437.48
114,3,2023-09-28,217.03,6.89,223.92,220.45
114,4,2023-10-28,220.45,3.47,223.92,0.0
115,1,2023-07-05,104.62,6.39,111.01,538.89
115,2,2023-08-05,105.66,5.35,111.01,433.23
115,3,2023-09-05,106.71,4.3,111.01,326.52
115,4,2023-10-05,107.77,3.24,111.01,218.75
115,5,2023-11-05,108.84,2.17,111.01,109.91
115,6,2023-12-05,109.91,1.09,111.0,0.0
116,1,2023-07-28,122.97,6.15,129.12,378.06
116,2,2023-08-28,124.48,4.64,129.12,253.58
116,3,2023-09-28,126.01,3.11,129.12,127.57
116,4,2023-10-28,127.57,1.57,129.14,0.0
117,1,2023-07-25,114.67,6.09,120.76,353.05
117,2,2023-08-25,116.16,4.59,120.75,236.89
117,3,2023-09-25,117.68,3.08,120.76,119.21
117,4,2023-10-25,119.21,1.55,120.76,0.0
118,1,2023-07-17,236.65,8.35,245.0,722.37
118,2,2023-08-17,238.71,6.29,245.0,483.66
118,3,2023-09-17,240.79,4.21,245.0,242.87
118,4,2023-10-17,242.87,2.12,244.99,0.0
119,1,2023-07-05,301.7,13.03,314.73,924.46
119,2,2023-08-05,304.9,9.83,314.73,619.56
119,3,2023-09-05,308.14,6.59,314.73,311.42
119,4,2023-10-05,311.42,3.31,314.73,0.0
120,1,2023-08-10,90.97,7.68,98.65,473.72
120,2,2023-09-10,92.2,6.44,98.64,381.52
120,3,2023-10-10,93.46,5.19,98.65,288.06
120,4,2023-11-10,94.73,3.92,98.65,193.33
120,5,2023-12-10,96.02,2.63,98.65,97.31
120,6,2024-01-10,97.31,1.32,98.63,0.0
121,1,2023-08-21,72.63,3.06,75.69,222.44
121,2,2023-09-21,73.38,2.3,75.68,149.06
121,3,2023-10-21,74.14,1.54,75.68,74.92
121,4,2023-11-21,74.92,0.78,75.7,0.0
122,1,2023-08-17,40.27,4.54,44.81,467.46
122,2,2023-09-17,40.63,4.18,44.81,426.83
122,3,2023-10-17,40.99,3.82,44.81,385.84
122,4,2023-11-17,41.36,3.45,44.81,344.48
122,5,2023-12-17,41.73,3.08,44.81,302.75
122,6,2024-01-17,42.1,2.71,44.81,260.65
122,7,2024-02-17,42.48,2.33,44.81,218.17
122,8,2024-03-17,42.86,1.95,44.81,175.31
122,9,2024-04-17,43.24,1.57,44.81,132.07
122,10,2024-05-17,43.63,1.18,44.81,88.44
122,11,2024-06-17,44.02,0.79,44.81,44.42
122,12,2024-07-17,44.42,0.4,44.82,0.0
123,1,2023-08-26,158.12,5.41,163.53,482.41
123,2,2023-09-26,159.45,4.08,163.53,322.96
123,3,2023-10-26,160.8,2.73,163.53,162.16
123,4,2023-11-26,162.16,1.37,163.53,0.0
124,1,2023-08-12,76.3,6.14,82.44,396.64
124,2,2023-09-12,77.29,5.15,82.44,319.35
124,3,2023-10-12,78.3,4.15,82.45,241.05
124,4,2023-11-12,79.31,3.13,82.44,161.74
124,5,2023-12-12,80.34,2.1,82.44,81.4
124,6,2024-01-12,81.4,1.06,82.46,0.0
125,1,2023-08-10,207.63,8.64,216.27,635.76
125,2,2023-09-10,209.76,6.51,216.27,426.0
125,3,2023-10-10,211.91,4.36,216.27,214.09
125,4,2023-11-10,214.09,2.19,216.28,0.0
126,1,2023-08-18,66.92,7.85,74.77,778.39
126,2,2023-09-18,67.54,7.23,74.77,710.85
126,3,2023-10-18,68.16,6.6,74.76,642.69
126,4,2023-11-18,68.8,5.97,74.77,573.89
126,5,2023-12-18,69.44,5.33,74.77,504.45
126,6,2024-01-18,70.08,4.69,74.77,434.37
126,7,2024-02-18,70.73,4.03,74.76,363.64
126,8,2024-03-18,71.39,3.38,74.77,292.25
126,9,2024-04-18,72.05,2.71,74.76,220.2
126,10,2024-05-18,72.72,2.05,74.77,147.48
126,11,2024-06-18,73.4,1.37,74.77,74.08
126,12,2024-07-18,74.08,0.69,74.77,0.0
127,1,2023-08-13,73.59,5.66,79.25,381.86
127,2,2023-09-13,74.5,4.74,79.24,307.36
127,3,2023-10-13,75.43,3.82,79.25,231.93
127,4,2023-11-13,76.36,2.88,79.24,155.57
127,5,2023-12-13,77.31,1.93,79.24,78.26
127,6,2024-01-13,78.26,0.97,79.23,0.0
128,1,2023-08-03,192.87,7.44,200.31,589.69
128,2,2023-09-03,194.7,5.61,200.31,394.99
128,3,2023-10-03,196.56,3.76,200.32,198.43
128,4,2023-11-03,198.43,1.89,200.32,0.0
129,1,2023-08-01,222.09,13.41,235.5,1143.62
129,2,2023-09-01,224.27,11.23,235.5,919.35
129,3,2023-10-01,226.48,9.03,235.51,692.87
129,4,2023-11-01,228.7,6.8,235.5,464.17
129,5,2023-12-01,230.95,4.56,235.51,233.22
129,6,2024-01-01,233.22,2.29,235.51,0.0
130,1,2023-08-04,95.24,7.75,102.99,495.29
130,2,2023-09-04,96.49,6.5,102.99,398.8
130,3,2023-10-04,97.76,5.24,103.0,301.04
130,4,2023-11-04,99.04,3.95,102.99,202.0
130,5,2023-12-04,100.34,2.65,102.99,101.66
130,6,2024-01-04,101.66,1.33,102.99,0.0
131,1,2023-08-25,77.14,5.93,83.07,240.19
131,2,2023-09-25,78.58,4.49,83.07,161.61
131,3,2023-10-25,80.05,3.02,83.07,81.56
131,4,2023-11-25,81.56,1.52,83.08,0.0
132,1,2023-08-11,123.38,6.53,129.91,633.09
132,2,2023-09-11,124.45,5.47,129.92,508.64
132,3,2023-10-11,125.52,4.39,129.91,383.12
132,4,2023-11-11,126.61,3.31,129.92,256.51
132,5,2023-12-11,127.7,2.22,129.92,128.81
132,6,2024-01-11,128.81,1.11,129.92,0.0
133,1,2023-08-13,87.03,7.42,94.45,453.43
133,2,2023-09-13,88.23,6.23,94.46,365.2
133,3,2023-10-13,89.44,5.02,94.46,275.76
133,4,2023-11-13,90.67,3.79,94.46,185.09
133,5,2023-12-13,91.91,2.54,94.45,93.18
133,6,2024-01-13,93.18,1.28,94.46,0.0
134,1,2023-08-30,85.51,6.39,91.9,443.29
134,2,2023-09-30,86.54,5.36,91.9,356.75
134,3,2023-10-30,87.59,4.31,91.9,269.16
134,4,2023-11-30,88.65,3.25,91.9,180.51
134,5,2023-12-30,89.72,2.18,91.9,90.79
134,6,2024-01-30,90.79,1.1,91.89,0.0
135,1,2023-08-15,33.07,5.19,38.26,391.57
135,2,2023-09-15,33.48,4.78,38.26,358.09
135,3,2023-10-15,33.88,4.37,38.25,324.21
135,4,2023-11-15,34.3,3.96,38.26,289.91
135,5,2023-12-15,34.72,3.54,38.26,255.19
135,6,2024-01-15,35.14,3.12,38.26,220.05
135,7,2024-02-15,35.57,2.69,38.26,184.48
135,8,2024-03-15,36.01,2.25,38.26,148.47
135,9,2024-04-15,36.44,1.81,38.25,112.03
135,10,2024-05-15,36.89,1.37,38.26,75.14
135,11,2024-06-15,37.34,0.92,38.26,37.8
135,12,2024-07-15,37.8,0.46,38.26,0.0
136,1,2023-08-19,215.39,10.98,226.37,662.45
136,2,2023-09-19,218.08,8.29,226.37,444.37
136,3,2023-10-19,220.81,5.56,226.37,223.56
136,4,2023-11-19,223.56,2.8,226.36,0.0
137,1,2023-08-17,102.05,9.12,111.17,532.65
137,2,2023-09-17,103.51,7.65,111.16,429.14
137,3,2023-10-17,105.0,6.17,111.17,324.14
137,4,2023-11-17,106.51,4.66,111.17,217.63
137,5,2023-12-17,108.04,3.13,111.17,109.59
137,6,2024-01-17,109.59,1.57,111.16,0.0
138,1,2023-08-22,32.27,2.48,34.75,100.46
138,2,2023-09-22,32.87,1.88,34.75,67.59
138,3,2023-10-22,33.49,1.26,34.75,34.1
138,4,2023-11-22,34.1,0.64,34.74,0.0
139,1,2023-08-18,68.08,3.74,71.82,209.77
139,2,2023-09-18,68.99,2.82,71.81,140.78
139,3,2023-10-18,69.92,1.89,71.81,70.86
139,4,2023-11-18,70.86,0.95,71.81,0.0
140,1,2023-08-19,89.62,7.78,97.4,280.31
140,2,2023-09-19,91.5,5.89,97.39,188.81
140,3,2023-10-19,93.43,3.97,97.4,95.38
140,4,2023-11-19,95.38,2.0,97.38,0.0
141,1,2023-08-01,125.77,4.95,130.72,384.66
141,2,2023-09-01,126.99,3.73,130.72,257.67
141,3,2023-10-01,128.22,2.5,130.72,129.45
141,4,2023-11-01,129.45,1.26,130.71,0.0
142,1,2023-08-17,106.41,3.69,110.1,324.71
142,2,2023-09-17,107.32,2.78,110.1,217.39
142,3,2023-10-17,108.24,1.86,110.1,109.15
142,4,2023-11-17,109.15,0.94,110.09,0.0
143,1,2023-08-24,178.54,6.14,184.68,544.75
143,2,2023-09-24,180.05,4.62,184.67,364.7
143,3,2023-10-24,181.58,3.1,184.68,183.12
143,4,2023-11-24,183.12,1.55,184.67,0.0
144,1,2023-08-17,109.61,4.56,114.17,335.6
144,2,2023-09-17,110.73,3.44,114.17,224.87
144,3,2023-10-17,111.86,2.3,114.16,113.01
144,4,2023-11-17,113.01,1.16,114.17,0.0
145,1,2023-09-04,56.71,8.38,65.09,668.74
145,2,2023-10-04,57.36,7.72,65.08,611.38
145,3,2023-11-04,58.03,7.06,65.09,553.35
145,4,2023-12-04,58.7,6.39,65.09,494.65
145,5,2024-01-04,59.38,5.71,65.09,435.27
145,6,2024-02-04,60.06,5.03,65.09,375.21
145,7,2024-03-04,60.75,4.33,65.08,314.46
145,8,2024-04-04,61.46,3.63,65.09,253.0
145,9,2024-05-04,62.17,2.92,65.09,190.83
145,10,2024-06-04,62.88,2.2,65.08,127.95
145,11,2024-07-04,63.61,1.48,65.09,64.34
145,12,2024-08-04,64.34,0.74,65.08,0.0
146,1,2023-09-30,192.32,8.04,200.36,588.92
146,2,2023-10-30,194.3,6.06,200.36,394.62
146,3,2023-11-30,196.3,4.06,200.36,198.32
146,4,2023-12-30,198.32,2.04,200.36,0.0
147,1,2023-09-01,150.75,7.39,158.14,463.23
147,2,2023-10-01,152.57,5.57,158.14,310.66
147,3,2023-11-01,154.4,3.74,158.14,156.26
147,4,2023-12-01,156.26,1.88,158.14,0.0
148,1,2023-09-30,49.94,8.43,58.37,594.43
148,2,2023-10-31,50.6,7.77,58.37,543.83
148,3,2023-11-30,51.26,7.11,58.37,492.57
148,4,2023-12-31,51.93,6.44,58.37,440.64
148,5,2024-01-31,52.61,5.76,58.37,388.03
148,6,2024-02-29,53.3,5.08,58.38,334.73
148,7,2024-03-31,53.99,4.38,58.37,280.74
148,8,2024-04-30,54.7,3.67,58.37,226.04
148,9,2024-05-31,55.41,2.96,58.37,170.63
148,10,2024-06-30,56.14,2.23,58.37,114.49
148,11,2024-07-31,56.87,1.5,58.37,57.62
148,12,2024-08-31,57.62,0.75,58.37,0.0
149,1,2023-09-16,129.84,6.79,136.63,399.58
149,2,2023-10-16,131.5,5.12,136.62,268.08
149,3,2023-11-16,133.19,3.44,136.63,134.89
149,4,2023-12-16,134.89,1.73,136.62,0.0
150,1,2023-09-03,270.19,16.4,286.59,1391.49
150,2,2023-10-03,272.86,13.73,286.59,1118.63
150,3,2023-11-03,275.55,11.04,286.59,843.08
150,4,2023-12-03,278.27,8.32,286.59,564.81
150,5,2024-01-03,281.02,5.57,286.59,283.79
150,6,2024-02-03,283.79,2.8,286.59,0.0
151,1,2023-09-14,85.09,6.26,91.35,440.91
151,2,2023-10-14,86.11,5.25,91.36,354.8
151,3,2023-11-14,87.13,4.22,91.35,267.67
151,4,2023-12-14,88.17,3.19,91.36,179.5
151,5,2024-01-14,89.22,2.14,91.36,90.28
151,6,2024-02-14,90.28,1.07,91.35,0.0
152,1,2023-09-14,41.97,4.58,46.55,486.47
152,2,2023-10-14,42.34,4.22,46.56,444.13
152,3,2023-11-14,42.71,3.85,46.56,401.42
152,4,2023-12-14,43.08,3.48,46.56,358.34
152,5,2024-01-14,43.45,3.11,46.56,314.89
152,6,2024-02-14,43.83,2.73,46.56,271.06
152,7,2024-03-14,44.21,2.35,46.56,226.85
152,8,2024-04-14,44.59,1.97,46.56,182.26
152,9,2024-05-14,44.98,1.58,46.56,137.28
152,10,2024-06-14,45.37,1.19,46.56,91.91
152,11,2024-07-14,45.76,0.8,46.56,46.15
152,12,2024-08-14,46.15,0.4,46.55,0.0
153,1,2023-09-27,48.42,5.92,54.34,564.48
153,2,2023-10-27,48.89,5.45,54.34,515.59
153,3,2023-11-27,49.36,4.98,54.34,466.23
153,4,2023-12-27,49.84,4.5,54.34,416.39
153,5,2024-01-27,50.32,4.02,54.34,366.07
153,6,2024-02-27,50.8,3.53,54.33,315.27
153,7,2024-03-27,51.29,3.04,54.33,263.98
153,8,2024-04-27,51.79,2.55,54.34,212.19
153,9,2024-05-27,52.29,2.05,54.34,159.9
153,10,2024-06-27,52.79,1.54,54.33,107.11
153,11,2024-07-27,53.3,1.03,54.33,53.81
153,12,2024-08-27,53.81,0.52,54.33,0.0
154,1,2023-09-25,21.79,3.36,25.15,257.68
154,2,2023-10-25,22.05,3.1,25.15,235.63
154,3,2023-11-25,22.32,2.83,25.15,213.31
154,4,2023-12-25,22.58,2.57,25.15,190.73
154,5,2024-01-25,22.86,2.29,25.15,167.87
154,6,2024-02-25,23.13,2.02,25.15,144.74
154,7,2024-03-25,23.41,1.74,25.15,121.33
154,8,2024-04-25,23.69,1.46,25.15,97.64
154,9,2024-05-25,23.98,1.17,25.15,73.66
154,10,2024-06-25,24.26,0.89,25.15,49.4
154,11,2024-07-25,24.56,0.59,25.15,24.84
154,12,2024-08-25,24.84,0.3,25.14,0.0
155,1,2023-09-21,136.34,5.42,141.76,417.1
155,2,2023-10-21,137.68,4.09,141.77,279.42
155,3,2023-11-21,139.03,2.74,141.77,140.39
155,4,2023-12-21,140.39,1.38,141.77,0.0
156,1,2023-09-04,90.95,6.73,97.68,471.33
156,2,2023-10-04,92.04,5.64,97.68,379.29
156,3,2023-11-04,93.14,4.54,97.68,286.15
156,4,2023-12-04,94.25,3.42,97.67,191.9
156,5,2024-01-04,95.38,2.3,97.68,96.52
156,6,2024-02-04,96.52,1.16,97.68,0.0
157,1,2023-09-10,168.81,6.75,175.56,516.47
157,2,2023-10-10,170.47,5.09,175.56,346.0
157,3,2023-11-10,172.15,3.41,175.56,173.85
157,4,2023-12-10,173.85,1.71,175.56,0.0
158,1,2023-09-08,212.33,8.86,221.19,650.15
158,2,2023-10-08,214.51,6.68,221.19,435.64
158,3,2023-11-08,216.71,4.48,221.19,218.93
158,4,2023-12-08,218.93,2.25,221.18,0.0
159,1,2023-09-13,131.78,9.83,141.61,409.85
159,2,2023-10-13,134.17,7.44,141.61,275.68
159,3,2023-11-13,136.6,5.0,141.6,139.08
159,4,2023-12-13,139.08,2.52,141.6,0.0
160,1,2023-09-14,329.94,12.17,342.11,1007.95
160,2,2023-10-14,332.94,9.17,342.11,675.01
160,3,2023-11-14,335.97,6.14,342.11,339.04
160,4,2023-12-14,339.04,3.08,342.12,0.0
161,1,2023-09-19,143.78,7.79,151.57,442.9
161,2,2023-10-19,145.69,5.88,151.57,297.21
161,3,2023-11-19,147.62,3.95,151.57,149.59
161,4,2023-12-19,149.59,1.99,151.58,0.0
162,1,2023-09-06,297.99,10.17,308.16,909.12
162,2,2023-10-06,300.5,7.66,308.16,608.62
162,3,2023-11-06,303.03,5.13,308.16,305.59
162,4,2023-12-06,305.59,2.58,308.17,0.0
163,1,2023-09-22,176.08,6.2,182.28,537.49
163,2,2023-10-22,177.61,4.67,182.28,359.88
163,3,2023-11-22,179.16,3.13,182.29,180.72
163,4,2023-12-22,180.72,1.57,182.29,0.0
164,1,2023-09-14,98.77,5.1,103.87,303.87
164,2,2023-10-14,100.02,3.85,103.87,203.85
164,3,2023-11-14,101.29,2.58,103.87,102.56
164,4,2023-12-14,102.56,1.3,103.86,0.0
165,1,2023-09-23,97.76,3.78,101.54,298.9
165,2,2023-10-23,98.69,2.85,101.54,200.21
165,3,2023-11-23,99.63,1.91,101.54,100.58
165,4,2023-12-23,100.58,0.96,101.54,0.0
166,1,2023-09-10,203.73,9.68,213.41,625.56
166,2,2023-10-10,206.11,7.3,213.41,419.45
166,3,2023-11-10,208.51,4.89,213.4,210.94
166,4,2023-12-10,210.94,2.46,213.4,0.0
167,1,2023-09-14,138.7,8.16,146.86,713.67
167,2,2023-10-14,140.03,6.83,146.86,573.64
167,3,2023-11-14,141.37,5.49,146.86,432.27
167,4,2023-12-14,142.72,4.14,146.86,289.55
167,5,2024-01-14,144.09,2.77,146.86,145.46
167,6,2024-02-14,145.46,1.39,146.85,0.0
168,1,2023-09-09,50.41,4.03,54.44,261.95
168,2,2023-10-09,51.06,3.38,54.44,210.89
168,3,2023-11-09,51.71,2.72,54.43,159.18
168,4,2023-12-09,52.38,2.05,54.43,106.8
168,5,2024-01-09,53.06,1.38,54.44,53.74
168,6,2024-02-09,53.74,0.69,54.43,0.0
169,1,2023-09-24,86.49,3.22,89.71,264.25
169,2,2023-10-24,87.28,2.43,89.71,176.97
169,3,2023-11-24,88.08,1.62,89.7,88.89
169,4,2023-12-24,88.89,0.82,89.71,0.0
170,1,2023-09-07,291.95,21.59,313.54,1512.95
170,2,2023-10-07,295.44,18.1,313.54,1217.51
170,3,2023-11-07,298.97,14.56,313.53,918.54
170,4,2023-12-07,302.55,10.99,313.54,615.99
170,5,2024-01-07,306.17,7.37,313.54,309.82
170,6,2024-02-07,309.82,3.71,313.53,0.0
171,1,2023-09-16,98.33,5.81,104.14,506.0
171,2,2023-10-16,99.27,4.86,104.13,406.73
171,3,2023-11-16,100.23,3.91,104.14,306.5
171,4,2023-12-16,101.19,2.94,104.13,205.31
171,5,2024-01-16,102.16,1.97,104.13,103.15
