loan_id,customer_id,application_id,origination_date,principal,term_months,apr,origination_fee_rate,origination_fee_amount,merchant_category,loan_status,default_date,principal_paid_total,outstanding_principal_end,orig_month,default_month
194,226,265,2023-09-12,436.2503597043887,6,0.1568670491439353,0.007868228792290738,3.43,education,paid_off,,436.25,0.0,2023-09-01,
195,1180,266,2023-09-03,1136.876998302803,12,0.11609214794746628,0.008066216374317498,9.17,home_goods,paid_off,,1136.88,-0.0,2023-09-01,
196,1240,267,2023-09-14,1713.1775638466281,6,0.1227714150087499,0.005166821861450213,8.85,groceries,paid_off,,1713.18,-0.0,2023-09-01,
197,806,268,2023-09-03,890.3073982516167,4,0.11727236569330657,0.002570486641636958,2.29,groceries,paid_off,,890.31,-0.0,2023-09-01,
198,1258,269,2023-09-17,379.9822088929333,4,0.1476526018129971,0.009854961803341883,3.74,fashion,paid_off,,379.98,0.0,2023-09-01,
199,1267,272,2023-09-04,970.0056398733218,4,0.11279087380941545,0.0046188118182245285,4.48,electronics,paid_off,,970.01,-0.0,2023-09-01,
200,1251,273,2023-09-22,876.1227318073738,4,0.14596120492145045,0.013418149954917951,11.76,home_goods,paid_off,,876.12,0.0,2023-09-01,
201,1030,274,2023-09-19,320.02414426523404,4,0.13892307754016753,0.011228662640685314,3.59,education,paid_off,,320.02,0.0,2023-09-01,
202,672,275,2023-09-28,713.6657639870018,4,0.15546869971664715,0.017393067665305136,12.41,fashion,paid_off,,713.67,-0.0,2023-09-01,
203,843,276,2023-09-05,559.070367868952,6,0.11259038554122433,0.003923099029039814,2.19,education,paid_off,,559.07,0.0,2023-09-01,
204,136,277,2023-09-27,540.7957192446706,6,0.14182829165929434,0.011773511219625284,6.37,education,paid_off,,540.8,-0.0,2023-09-01,
205,493,278,2023-09-26,707.3042996534832,12,0.11552901013387971,0.006734196190408534,4.76,education,paid_off,,707.3,0.0,2023-09-01,
206,667,279,2023-09-10,733.8178588735269,6,0.10846124881797857,0.0035155880489968075,2.58,health,paid_off,,733.82,-0.0,2023-09-01,
207,362,281,2023-09-22,885.2391829875754,4,0.15092709786285308,0.011672944057675529,10.33,health,paid_off,,885.24,-0.0,2023-09-01,
208,707,282,2023-09-16,806.28939449346,6,0.1081030307546731,0.0011283664167589754,0.91,home_goods,paid_off,,806.29,-0.0,2023-09-01,
209,943,283,2023-09-18,1116.0131709762732,12,0.12649126727679352,0.005172189254760046,5.77,groceries,paid_off,,1116.01,0.0,2023-09-01,
210,995,284,2023-09-04,1072.7259056792418,6,0.12264169130150973,0.00460339702066925,4.94,home_goods,paid_off,,1072.73,-0.0,2023-09-01,
211,697,286,2023-09-20,825.6501569047022,4,0.16227073626625946,0.008660085376785103,7.15,travel,defaulted,2024-02-18,202.27,623.38,2023-09-01,2024-02-01
212,539,287,2023-09-29,411.5042328157739,12,0.10085999043631576,0.007753435729976807,3.19,electronics,paid_off,,411.5,0.0,2023-09-01,
213,885,288,2023-09-30,353.22618432725653,4,0.15462485754460034,0.008488136144334848,3.0,auto,paid_off,,353.23,-0.0,2023-09-01,
214,1141,289,2023-09-15,400.5451838870072,4,0.10153420437411553,0.008136987898771212,3.26,services,paid_off,,400.55,-0.0,2023-09-01,
215,800,290,2023-09-21,842.0539604115717,4,0.11189565025807728,0.005026536210370674,4.23,education,paid_off,,842.05,0.0,2023-09-01,
216,648,291,2023-09-02,169.78363863513346,6,0.13495114923481763,0.009060212808196905,1.54,auto,paid_off,,169.78,0.0,2023-09-01,
217,315,292,2023-09-21,1013.8114343801706,6,0.10626073915747414,0.008095580618681819,8.21,services,paid_off,,1013.81,0.0,2023-09-01,
218,841,293,2023-09-12,453.06028994582243,6,0.11409837489096455,0.006946993256762825,3.15,fashion,paid_off,,453.06,0.0,2023-09-01,
219,414,294,2023-09-11,994.8358317909772,4,0.11762909478282561,0.0056893682388309535,5.66,fashion,paid_off,,994.84,-0.0,2023-09-01,
220,356,295,2023-09-01,630.5723452534581,4,0.107105149141449,0.00524170356277832,3.31,home_goods,paid_off,,630.57,0.0,2023-09-01,
221,1135,296,2023-09-04,488.3214092378431,4,0.11757733088402651,0.0028160409872869494,1.38,electronics,active,,417.97,70.35,2023-09-01,
222,449,298,2023-09-04,830.8584821550392,12,0.11630247107965955,0.004874002490770329,4.05,electronics,paid_off,,830.86,-0.0,2023-09-01,
223,1033,299,2023-09-13,453.06547851841833,4,0.2334796341224275,0.019235793637113113,8.72,home_goods,defaulted,2024-03-12,250.6,202.47,2023-09-01,2024-03-01
224,1011,302,2023-09-24,508.20874522599246,6,0.14456670854886675,0.014094174421030224,7.16,travel,paid_off,,508.21,-0.0,2023-09-01,
225,217,303,2023-09-05,370.687948008186,6,0.15003998915394517,0.0075599600797595845,2.8,groceries,active,,337.99,32.7,2023-09-01,
226,457,305,2023-09-24,439.8339793042683,6,0.10986203914382918,0.007025209693398958,3.09,electronics,defaulted,2024-05-24,290.54,149.29,2023-09-01,2024-05-01
227,523,308,2023-09-01,1011.4139197526998,4,0.12268143935005023,0.004211877202518043,4.26,services,paid_off,,1011.41,0.0,2023-09-01,
228,644,309,2023-10-15,998.4817538326085,6,0.1258686018263601,0.006082096940803151,6.07,fashion,paid_off,,998.48,0.0,2023-10-01,
229,339,311,2023-10-12,457.8972451716793,6,0.1519435012968251,0.010747189559789826,4.92,home_goods,defaulted,2024-02-10,80.15,377.75,2023-10-01,2024-02-01
230,85,312,2023-10-19,367.5831740795444,6,0.15396437133885357,0.007840055059471154,2.88,health,paid_off,,367.58,0.0,2023-10-01,
231,1192,313,2023-10-18,307.3478743860428,12,0.17908253411807282,0.014967451585223241,4.6,health,paid_off,,307.35,-0.0,2023-10-01,
232,775,314,2023-10-12,1312.2278884349255,4,0.10824779383838225,0.0045150288596876535,5.92,fashion,paid_off,,1312.23,-0.0,2023-10-01,
233,1474,317,2023-10-15,331.51779150557775,4,0.2151513561791292,0.01940369638633876,6.43,services,paid_off,,331.52,-0.0,2023-10-01,
234,120,319,2023-10-07,513.9006787399364,4,0.11347788890593362,0.0022090445770249407,1.14,groceries,paid_off,,513.9,0.0,2023-10-01,
235,1581,320,2023-10-25,467.7536066549514,4,0.11337394036296511,0.008640711278843177,4.04,home_goods,paid_off,,467.75,0.0,2023-10-01,
236,1485,321,2023-10-29,375.44023318337804,12,0.16309030130645408,0.011103230818567941,4.17,groceries,paid_off,,375.44,0.0,2023-10-01,
237,632,322,2023-10-18,1336.6190938933119,6,0.10939043207668629,0.008795653342496967,11.76,health,paid_off,,1336.62,-0.0,2023-10-01,
238,60,323,2023-10-03,158.63208303210277,4,0.2010463962100139,0.01857611803632622,2.95,services,paid_off,,158.63,0.0,2023-10-01,
239,612,324,2023-10-28,668.2515884916787,6,0.11215182254289992,0.0053422816708537345,3.57,auto,paid_off,,668.25,0.0,2023-10-01,
240,857,326,2023-10-09,478.5713479299934,12,0.14813882744723114,0.012196724539734844,5.84,travel,defaulted,2024-02-07,96.37,382.2,2023-10-01,2024-02-01
241,528,328,2023-10-03,466.0423853237158,4,0.19863325684023272,0.015519976367555767,7.23,fashion,paid_off,,466.04,0.0,2023-10-01,
242,608,330,2023-10-29,486.95652957796557,6,0.10501189340393657,0.007630956600299703,3.72,electronics,paid_off,,486.96,-0.0,2023-10-01,
243,1066,333,2023-10-06,529.7628597437266,6,0.1249285901975827,0.003953327330027003,2.09,auto,paid_off,,529.76,0.0,2023-10-01,
244,1003,334,2023-10-27,1060.2712935211782,4,0.10893985985229991,0.007044031312413668,7.47,fashion,paid_off,,1060.27,0.0,2023-10-01,
245,149,335,2023-10-08,605.0797967454811,6,0.14054020899908984,0.008208108841460032,4.97,auto,paid_off,,605.08,-0.0,2023-10-01,
246,861,336,2023-10-27,628.2239736566678,4,0.1098357916309997,0.005004103542930561,3.14,electronics,paid_off,,628.22,0.0,2023-10-01,
247,472,339,2023-10-01,390.83543253532406,4,0.14387191414407488,0.00890605779521852,3.48,home_goods,paid_off,,390.84,-0.0,2023-10-01,
248,1025,340,2023-10-18,1050.7036343266966,4,0.12124980761268601,0.002651443181804727,2.79,electronics,paid_off,,1050.7,0.0,2023-10-01,
249,583,341,2023-10-10,512.5144672770897,6,0.15193437633078166,0.010125523284380536,5.19,auto,paid_off,,512.51,0.0,2023-10-01,
250,32,343,2023-10-01,1647.752749472083,6,0.10538216044066342,0.004373961190418392,7.21,services,paid_off,,1647.75,0.0,2023-10-01,
251,1286,344,2023-10-28,501.4422186293762,12,0.11353414311270901,0.007583208735404662,3.8,groceries,paid_off,,501.44,0.0,2023-10-01,
252,716,345,2023-10-10,597.592266991675,4,0.1564462650389186,0.007285836253948792,4.35,electronics,paid_off,,597.59,0.0,2023-10-01,
253,1545,346,2023-10-16,835.7665129106298,4,0.10396293250513305,0.007365558377275424,6.16,travel,paid_off,,835.77,-0.0,2023-10-01,
254,1093,347,2023-10-10,541.6241778774506,12,0.1538054543418383,0.006683937263070294,3.62,groceries,paid_off,,541.62,0.0,2023-10-01,
255,554,348,2023-10-08,1196.6657893921072,6,0.10112112948453618,0.00627672513838148,7.51,services,paid_off,,1196.67,-0.0,2023-10-01,
256,1226,349,2023-10-15,476.81607525682784,6,0.12092394331183769,0.002739401935129702,1.31,groceries,paid_off,,476.82,-0.0,2023-10-01,
257,1094,350,2023-10-30,650.1990864930833,6,0.11333114939800096,0.003413753406968978,2.22,home_goods,paid_off,,650.2,-0.0,2023-10-01,
258,623,351,2023-10-23,815.8450227933145,4,0.09092786217837354,0.004108334896476785,3.35,education,paid_off,,815.85,-0.0,2023-10-01,
259,952,352,2023-10-24,838.4441043641878,12,0.10590363292414086,0.0014463616373001091,1.21,groceries,paid_off,,838.44,0.0,2023-10-01,
260,212,355,2023-10-29,902.2294853542497,4,0.1139552397198453,0.004102490062050228,3.7,groceries,paid_off,,902.23,-0.0,2023-10-01,
261,1163,356,2023-10-21,625.5892751905272,6,0.10323752903169965,0.004344931326953657,2.72,services,paid_off,,625.59,-0.0,2023-10-01,
262,1455,357,2023-10-01,371.5554471274874,12,0.13485887531356539,0.008114185949107795,3.01,services,paid_off,,371.56,-0.0,2023-10-01,
263,963,358,2023-10-28,235.573969736828,4,0.18766582621533523,0.0155236915849144,3.66,health,active,,204.03,31.54,2023-10-01,
264,1006,359,2023-10-15,736.0454518982386,6,0.12893715167016948,0.0029242380162078562,2.15,groceries,paid_off,,736.05,-0.0,2023-10-01,
265,172,363,2023-10-29,979.0632948939356,6,0.1444597509356219,0.010202786055847976,9.99,groceries,paid_off,,979.06,0.0,2023-10-01,
266,696,364,2023-10-12,936.9791957258088,6,0.11534244828627736,0.008086748164870549,7.58,home_goods,paid_off,,936.98,-0.0,2023-10-01,
267,399,365,2023-10-12,627.7687685132938,4,0.11642794146482714,0.00698233810719728,4.38,home_goods,paid_off,,627.77,-0.0,2023-10-01,
268,58,366,2023-10-29,729.532931842443,4,0.1621563091554076,0.007709520379627414,5.62,education,paid_off,,729.53,0.0,2023-10-01,
269,1073,367,2023-10-27,476.35740463347713,4,0.11286506726187807,0.0077677043867440294,3.7,health,defaulted,2024-02-25,0.0,476.36,2023-10-01,2024-02-01
270,260,368,2023-10-17,978.4923711376799,4,0.11102710674463177,0.005970501519973321,5.84,home_goods,paid_off,,978.49,0.0,2023-10-01,
271,16,370,2023-10-20,510.54051882159706,4,0.16061384547500868,0.011347433686928405,5.79,groceries,paid_off,,510.54,0.0,2023-10-01,
272,834,374,2023-10-30,533.3438308929778,12,0.11066782020415553,0.004958911011206209,2.64,home_goods,paid_off,,533.34,0.0,2023-10-01,
273,504,376,2023-10-30,702.8849011032979,6,0.1193180485717435,0.003775149816939158,2.65,groceries,paid_off,,702.88,0.0,2023-10-01,
274,1070,380,2023-10-02,659.5997718070665,6,0.1066513137579727,0.004640324880111601,3.06,groceries,paid_off,,659.6,-0.0,2023-10-01,
275,908,381,2023-10-18,867.7288578565104,6,0.09926903243536529,0.0045204701907854946,3.92,services,paid_off,,867.73,-0.0,2023-10-01,
276,697,382,2023-10-22,637.3002110637804,6,0.15137553684058713,0.00947029023041821,6.04,health,paid_off,,637.3,0.0,2023-10-01,
277,1293,383,2023-10-10,661.8158101708333,6,0.20862725001809818,0.014919494755521099,9.87,electronics,paid_off,,661.82,-0.0,2023-10-01,
278,67,384,2023-10-31,208.5746685477602,12,0.20328744079961042,0.019057447294379137,3.97,groceries,paid_off,,208.57,0.0,2023-10-01,
279,1599,386,2023-10-29,712.0508244054595,4,0.11923901399450482,0.005639294152293536,4.02,groceries,paid_off,,712.05,0.0,2023-10-01,
280,825,387,2023-10-09,850.557678656728,4,0.15952571928767398,0.009586972214862224,8.15,fashion,paid_off,,850.56,-0.0,2023-10-01,
281,310,388,2023-10-03,606.8047441992543,12,0.11223661783029912,0.0029365027756785623,1.78,groceries,paid_off,,606.8,0.0,2023-10-01,
282,140,390,2023-11-13,490.84433785367173,4,0.13683406799545894,0.009610204904919446,4.72,groceries,paid_off,,490.84,0.0,2023-11-01,
283,1809,392,2023-11-04,272.91723339318264,6,0.0970005301265496,0.004884473831853102,1.33,auto,paid_off,,272.92,-0.0,2023-11-01,
284,1239,393,2023-11-16,738.619838068553,12,0.16590175257720371,0.00973451017631723,7.19,travel,active,,711.23,27.39,2023-11-01,
285,673,397,2023-11-29,849.0373974742384,6,0.11104314124142389,0.0038767208997772112,3.29,electronics,paid_off,,849.04,-0.0,2023-11-01,
286,544,398,2023-11-24,534.6345404794563,4,0.11069501846497203,0.00520833965359112,2.78,fashion,paid_off,,534.63,0.0,2023-11-01,
287,792,399,2023-11-01,1229.8010668891307,12,0.12302913666407536,0.004929506738754232,6.06,auto,defaulted,2024-09-29,776.54,453.26,2023-11-01,2024-09-01
288,777,401,2023-11-25,399.23105631768755,4,0.14615450169130434,0.007479182368212361,2.99,groceries,active,,340.27,58.96,2023-11-01,
289,1145,403,2023-11-03,1130.8323709228018,4,0.1570344703315069,0.012897897088678624,14.59,fashion,paid_off,,1130.83,0.0,2023-11-01,
290,811,406,2023-11-26,606.0106195564059,4,0.1116238249302018,0.004964424784917753,3.01,services,paid_off,,606.01,0.0,2023-11-01,
291,1718,409,2023-11-03,478.0702018211435,4,0.10676629234555948,0.0033131261431674566,1.58,auto,paid_off,,478.07,0.0,2023-11-01,
292,1612,410,2023-11-15,683.3462779458835,4,0.10494777776125591,0.003795356358754354,2.59,groceries,paid_off,,683.35,-0.0,2023-11-01,
293,1546,411,2023-11-20,564.315904928517,4,0.13293184732809238,0.004856168680261426,2.74,fashion,paid_off,,564.32,-0.0,2023-11-01,
294,1323,412,2023-11-14,408.4831601924908,6,0.13646468533797965,0.008698841532522192,3.55,health,paid_off,,408.48,0.0,2023-11-01,
295,1284,413,2023-11-05,1493.537378311624,4,0.13171919577794777,0.0046408324196936385,6.93,electronics,paid_off,,1493.54,-0.0,2023-11-01,
296,1533,415,2023-11-04,724.3469391523234,4,0.11417461897030988,0.003537637208667719,2.56,groceries,paid_off,,724.35,-0.0,2023-11-01,
297,715,417,2023-11-16,863.7540940745248,4,0.13469001448786475,0.004502167373261029,3.89,groceries,paid_off,,863.75,0.0,2023-11-01,
298,1793,418,2023-11-04,1628.4653177898779,4,0.11146680915924242,0.005739850200464635,9.35,education,paid_off,,1628.47,-0.0,2023-11-01,
299,42,419,2023-11-27,425.2249122188634,6,0.11273642576711237,0.003612433777919782,1.54,education,active,,398.5,26.72,2023-11-01,
300,1023,420,2023-11-10,400.3953317470962,4,0.13208496018208687,0.011143849586136574,4.46,home_goods,paid_off,,400.4,-0.0,2023-11-01,
301,423,421,2023-11-04,677.6100898860522,4,0.09787924240193809,0.007771512541824549,5.27,travel,active,,644.26,33.35,2023-11-01,
302,466,422,2023-11-20,679.2062894305997,4,0.15238545361625253,0.012047236696891471,8.18,home_goods,paid_off,,679.21,-0.0,2023-11-01,
303,1522,424,2023-11-09,683.509933797842,4,0.19832022981549208,0.01451745436180489,9.92,home_goods,paid_off,,683.51,-0.0,2023-11-01,
304,139,425,2023-11-13,996.2166797565196,12,0.1095566207558008,0.006622807195942635,6.6,services,paid_off,,996.22,-0.0,2023-11-01,
305,1489,426,2023-11-11,768.0957138945511,4,0.11890878200868273,0.004122315810048264,3.17,auto,paid_off,,768.1,-0.0,2023-11-01,
306,958,427,2023-11-10,403.7475031476019,6,0.16645970805435678,0.009096653729211323,3.67,services,paid_off,,403.75,-0.0,2023-11-01,
307,471,428,2023-11-17,567.6589442557832,4,0.15914048154178462,0.013481221573074452,7.65,home_goods,paid_off,,567.66,-0.0,2023-11-01,
308,1107,429,2023-11-16,219.91238899896354,6,0.1280672728066903,0.005502735446065786,1.21,groceries,paid_off,,219.91,0.0,2023-11-01,
309,380,430,2023-11-16,445.18929460326535,6,0.11459783899539164,0.003959408768901408,1.76,electronics,paid_off,,445.19,-0.0,2023-11-01,
310,1502,432,2023-11-12,494.31718011094705,12,0.11494073390440541,0.005641823755646185,2.79,fashion,paid_off,,494.32,-0.0,2023-11-01,
311,609,433,2023-11-29,798.7597843264092,6,0.1104476596911304,0.002626905329794299,2.1,education,defaulted,2024-05-29,426.69,372.07,2023-11-01,2024-05-01
312,249,434,2023-11-27,451.57534560231693,12,0.1535822042606938,0.007258752917701557,3.28,groceries,paid_off,,451.58,-0.0,2023-11-01,
313,1862,435,2023-11-06,333.6000351520762,6,0.11985716101119286,0.007987057192697666,2.66,fashion,paid_off,,333.6,0.0,2023-11-01,
314,1721,436,2023-11-04,549.4889092961469,4,0.10477140514350852,0.004304026837194345,2.37,groceries,paid_off,,549.49,-0.0,2023-11-01,
315,602,440,2023-11-22,197.88101007267522,4,0.11041050071151261,0.004400119134915413,0.87,electronics,defaulted,2024-04-21,48.79,149.09,2023-11-01,2024-04-01
316,961,441,2023-11-07,230.51952516339114,4,0.20015653331124583,0.01130430392464691,2.61,health,paid_off,,230.52,-0.0,2023-11-01,
317,1588,443,2023-11-18,296.9843834044851,4,0.20249022508196293,0.014603652627768016,4.34,electronics,paid_off,,296.98,0.0,2023-11-01,
318,941,446,2023-11-29,691.2135532276462,6,0.1909550822086207,0.009434140909259998,6.52,electronics,defaulted,2024-05-29,223.17,468.04,2023-11-01,2024-05-01
319,790,447,2023-11-29,201.39310752143885,4,0.21725536829593103,0.016347854129386195,3.29,services,paid_off,,201.39,0.0,2023-11-01,
320,166,448,2023-11-17,1066.5398773967324,6,0.12298658770439348,0.007491848970560459,7.99,home_goods,paid_off,,1066.54,-0.0,2023-11-01,
321,290,449,2023-11-18,489.6500005827107,4,0.10733276931095839,0.0055325394298947886,2.71,fashion,paid_off,,489.65,0.0,2023-11-01,
322,1503,450,2023-11-27,329.01810143388406,6,0.0984101818968683,0.003480256575304594,1.15,fashion,paid_off,,329.02,-0.0,2023-11-01,
323,1954,452,2023-11-15,925.3063663388191,6,0.0980657494374732,0.006027338544016994,5.58,groceries,paid_off,,925.31,-0.0,2023-11-01,
324,609,455,2023-11-19,533.858771170608,6,0.11061140004902258,0.0026262092178918695,1.4,health,paid_off,,533.86,-0.0,2023-11-01,
325,1928,457,2023-11-30,645.4241270827482,4,0.13373193904794148,0.0046648013846582,3.01,services,paid_off,,645.42,0.0,2023-11-01,
326,568,458,2023-11-11,351.1349989861798,4,0.14815280744739784,0.011845902965479061,4.16,services,active,,314.91,36.22,2023-11-01,
327,46,462,2023-11-19,959.7176142788754,6,0.12071239151826615,0.0015237004567370516,1.46,home_goods,paid_off,,959.72,-0.0,2023-11-01,
328,624,463,2023-11-13,787.1127487965794,12,0.11684463014597299,0.003959787079782154,3.12,auto,defaulted,2024-07-12,252.27,534.84,2023-11-01,2024-07-01
329,482,465,2023-11-13,651.0492142366538,4,0.11270437045994888,0.007400814578537035,4.82,fashion,paid_off,,651.05,-0.0,2023-11-01,
330,1346,466,2023-11-29,471.78156939473735,6,0.15586724379781614,0.00864051960817692,4.08,groceries,paid_off,,471.78,0.0,2023-11-01,
331,1442,467,2023-11-25,400.822699591029,6,0.11359554682007598,0.0032954933530021783,1.32,travel,paid_off,,400.82,0.0,2023-11-01,
332,192,468,2023-11-01,604.8750404901467,12,0.10632570045505031,0.0029949461064524316,1.81,electronics,paid_off,,604.88,-0.0,2023-11-01,
333,1406,469,2023-11-13,1007.6262914399438,4,0.10769298221746848,0.004444389239642628,4.48,travel,paid_off,,1007.63,-0.0,2023-11-01,
334,414,470,2023-11-07,581.2258137384974,4,0.12230395590638779,0.0067737936470470776,3.94,groceries,paid_off,,581.23,-0.0,2023-11-01,
335,1865,471,2023-11-19,533.9082832288253,4,0.10672165351311319,0.003883046121604779,2.07,fashion,paid_off,,533.91,-0.0,2023-11-01,
336,1254,472,2023-11-20,548.0185427222013,6,0.12549378863348537,0.003835817465027919,2.1,electronics,paid_off,,548.02,-0.0,2023-11-01,
337,1581,473,2023-11-01,676.3083137583573,6,0.12305793683639939,0.006606083291983759,4.47,services,active,,654.11,22.2,2023-11-01,
338,207,475,2023-11-15,676.312396426285,6,0.15421390743619473,0.007355683254077316,4.97,electronics,paid_off,,676.31,0.0,2023-11-01,
