payment_id,loan_id,payment_date,payment_amount,paid_principal,paid_fee_interest,payment_type
498,84,2023-12-21,207.33,205.37,1.96,scheduled
499,85,2023-06-13,66.56,62.51,4.05,scheduled
500,85,2023-07-15,66.55,63.16,3.39,scheduled
501,85,2023-08-16,66.56,63.83,2.73,scheduled
502,85,2023-09-13,66.56,64.5,2.06,scheduled
503,85,2023-10-11,66.56,65.18,1.38,scheduled
504,85,2023-11-18,66.55,65.86,0.69,scheduled
505,86,2023-06-18,222.29,213.49,8.8,scheduled
506,86,2023-07-15,222.29,215.66,6.63,scheduled
507,86,2023-08-14,222.29,217.85,4.44,scheduled
508,86,2023-09-24,222.28,220.05,2.23,scheduled
509,87,2023-06-11,121.7,116.15,5.55,scheduled
510,87,2023-07-11,121.7,117.51,4.19,scheduled
511,87,2023-08-12,121.7,118.89,2.81,scheduled
512,87,2023-09-16,121.7,120.29,1.41,scheduled
513,88,2023-06-04,110.64,105.21,5.43,scheduled
514,88,2023-07-05,110.63,106.54,4.09,scheduled
515,88,2023-08-07,110.64,107.89,2.75,scheduled
516,88,2023-09-02,110.62,109.24,1.38,scheduled
517,89,2023-06-22,305.47,288.07,17.4,scheduled
518,89,2023-07-24,305.47,290.9,14.57,scheduled
519,89,2023-08-22,305.47,293.76,11.71,scheduled
520,89,2023-09-25,305.48,296.65,8.83,scheduled
521,89,2023-10-25,305.47,299.56,5.91,scheduled
522,89,2023-11-29,305.47,302.5,2.97,scheduled
523,90,2023-06-24,107.41,103.31,4.1,scheduled
524,90,2023-07-26,107.41,104.32,3.09,scheduled
525,90,2023-08-25,107.41,105.34,2.07,scheduled
526,90,2023-09-27,107.43,106.39,1.04,scheduled
527,91,2023-06-26,288.66,279.01,9.65,scheduled
528,91,2023-07-26,288.67,281.4,7.27,scheduled
529,91,2023-08-25,288.66,283.8,4.86,scheduled
530,91,2023-09-30,288.66,286.22,2.44,scheduled
531,92,2023-07-29,109.43,105.31,4.12,scheduled
532,92,2023-09-01,109.42,106.32,3.1,scheduled
533,92,2023-09-26,109.43,107.35,2.08,scheduled
534,92,2023-11-04,109.41,108.37,1.04,scheduled
535,93,2023-07-12,65.66,58.5,7.16,scheduled
536,93,2023-08-14,65.65,59.06,6.59,scheduled
537,93,2023-09-17,65.65,59.63,6.02,scheduled
538,93,2023-10-14,65.65,60.21,5.44,scheduled
539,93,2023-11-13,65.65,60.79,4.86,scheduled
540,93,2023-12-13,65.65,61.38,4.27,scheduled
541,93,2024-01-14,65.65,61.97,3.68,scheduled
542,93,2024-02-12,65.65,62.57,3.08,scheduled
543,93,2024-03-16,65.65,63.17,2.48,scheduled
544,93,2024-04-12,65.66,63.79,1.87,scheduled
545,93,2024-05-17,65.65,64.4,1.25,scheduled
546,93,2024-06-14,65.65,65.02,0.63,scheduled
547,94,2023-08-03,69.66,61.68,7.98,scheduled
548,94,2023-09-02,69.65,62.3,7.35,scheduled
549,94,2023-10-01,69.66,62.94,6.72,scheduled
550,94,2023-11-01,69.66,63.58,6.08,scheduled
551,94,2023-12-04,69.66,64.23,5.43,scheduled
552,94,2024-01-04,69.65,64.88,4.77,scheduled
553,94,2024-01-31,69.66,65.55,4.11,scheduled
554,94,2024-02-29,69.65,66.21,3.44,scheduled
555,94,2024-03-29,69.66,66.89,2.77,scheduled
556,94,2024-04-30,69.66,67.57,2.09,scheduled
557,94,2024-05-31,69.66,68.26,1.4,scheduled
558,94,2024-07-05,69.67,68.97,0.7,scheduled
559,95,2023-07-02,128.7,122.36,6.34,scheduled
560,95,2023-08-01,128.69,123.39,5.3,scheduled
561,95,2023-09-05,128.7,124.44,4.26,scheduled
562,95,2023-10-04,128.7,125.49,3.21,scheduled
563,95,2023-11-07,128.7,126.55,2.15,scheduled
564,95,2023-12-02,128.69,127.61,1.08,scheduled
565,96,2023-07-06,53.65,47.86,5.79,scheduled
566,96,2023-08-04,53.65,48.32,5.33,scheduled
567,96,2023-09-07,53.65,48.78,4.87,scheduled
568,96,2023-10-10,53.66,49.25,4.41,scheduled
569,96,2023-11-08,53.65,49.72,3.93,scheduled
570,96,2023-12-31,29.38,25.92,3.46,partial
571,96,2024-01-03,53.66,50.68,2.98,scheduled
572,96,2024-02-05,53.65,51.16,2.49,scheduled
573,96,2024-03-05,53.65,51.65,2.0,scheduled
574,96,2024-04-06,53.66,52.15,1.51,scheduled
575,96,2024-05-04,53.65,52.64,1.01,scheduled
576,96,2024-06-09,53.67,53.16,0.51,scheduled
577,97,2023-07-22,280.68,270.43,10.25,scheduled
578,97,2023-08-25,280.68,272.96,7.72,scheduled
579,97,2023-09-23,280.68,275.51,5.17,scheduled
580,97,2023-10-24,280.67,278.07,2.6,scheduled
581,98,2023-07-30,137.79,127.36,10.43,scheduled
582,98,2023-08-26,137.79,129.04,8.75,scheduled
583,98,2023-09-25,137.79,130.75,7.04,scheduled
584,98,2023-10-31,137.79,132.47,5.32,scheduled
585,98,2023-12-06,137.79,134.22,3.57,scheduled
586,98,2023-12-28,137.81,136.01,1.8,scheduled
587,99,2023-07-28,274.39,263.5,10.89,scheduled
588,99,2023-08-26,274.39,266.18,8.21,scheduled
589,99,2023-09-21,274.39,268.89,5.5,scheduled
590,99,2023-10-26,274.39,271.63,2.76,scheduled
591,100,2023-07-24,113.38,106.46,6.92,scheduled
592,100,2023-08-29,113.37,107.58,5.79,scheduled
593,100,2023-09-27,113.38,108.72,4.66,scheduled
594,100,2023-10-25,113.37,109.86,3.51,scheduled
595,100,2023-11-30,113.37,111.02,2.35,scheduled
596,100,2023-12-29,113.39,112.21,1.18,scheduled
597,101,2023-07-17,80.65,76.27,4.38,scheduled
598,101,2023-08-18,80.64,76.98,3.66,scheduled
599,101,2023-09-16,80.65,77.7,2.95,scheduled
600,101,2023-10-11,80.64,78.42,2.22,scheduled
601,101,2023-11-15,80.65,79.16,1.49,scheduled
602,101,2023-12-18,80.64,79.89,0.75,scheduled
603,102,2023-07-26,125.14,118.68,6.46,scheduled
604,102,2023-08-28,125.14,120.26,4.88,scheduled
605,102,2023-10-01,125.14,121.87,3.27,scheduled
606,102,2023-10-26,125.15,123.5,1.65,scheduled
607,103,2023-07-21,129.41,123.35,6.06,scheduled
608,103,2023-09-01,129.41,124.84,4.57,scheduled
609,103,2023-09-28,87.05,83.98,3.07,partial
610,103,2023-10-19,129.4,127.86,1.54,scheduled
611,104,2023-07-08,65.35,60.05,5.3,scheduled
612,104,2023-08-07,65.35,60.9,4.45,scheduled
613,104,2023-10-04,65.35,61.77,3.58,scheduled
614,104,2023-10-06,65.36,62.65,2.71,scheduled
615,104,2023-11-05,65.36,63.54,1.82,scheduled
616,104,2023-12-10,65.34,64.43,0.91,scheduled
617,105,2023-07-04,129.06,121.59,7.47,scheduled
618,105,2023-08-03,129.07,122.81,6.26,scheduled
619,105,2023-09-07,129.07,124.04,5.03,scheduled
620,105,2023-10-01,129.06,125.27,3.79,scheduled
621,105,2023-11-08,129.07,126.53,2.54,scheduled
622,105,2023-12-07,129.07,127.79,1.28,scheduled
623,106,2023-07-14,92.38,87.5,4.88,scheduled
624,106,2023-08-17,92.37,88.29,4.08,scheduled
625,106,2023-09-14,92.37,89.09,3.28,scheduled
626,106,2023-12-18,92.37,89.9,2.47,scheduled
627,106,2023-11-15,92.37,90.72,1.65,scheduled
628,106,2024-02-26,92.36,91.53,0.83,scheduled
629,107,2023-07-17,30.97,27.12,3.85,scheduled
630,107,2023-08-12,30.98,27.43,3.55,scheduled
631,107,2023-10-10,30.98,27.73,3.25,scheduled
632,107,2023-10-15,30.98,28.04,2.94,scheduled
633,107,2023-11-12,30.98,28.35,2.63,scheduled
634,107,2023-12-17,30.98,28.67,2.31,scheduled
635,107,2024-01-17,30.98,28.99,1.99,scheduled
636,107,2024-02-17,30.98,29.31,1.67,scheduled
637,107,2024-03-15,30.98,29.64,1.34,scheduled
638,107,2024-05-05,30.98,29.97,1.01,scheduled
639,107,2024-05-18,30.98,30.3,0.68,scheduled
640,107,2024-06-14,30.97,30.63,0.34,scheduled
641,108,2023-07-22,52.34,48.71,3.63,scheduled
642,108,2023-08-23,52.34,49.3,3.04,scheduled
643,108,2023-09-26,52.34,49.89,2.45,scheduled
644,108,2024-01-21,52.35,50.5,1.85,scheduled
645,108,2023-11-27,52.34,51.1,1.24,scheduled
646,108,2024-01-14,52.35,51.73,0.62,scheduled
647,109,2023-08-16,244.35,233.95,10.4,scheduled
648,109,2023-08-26,244.35,236.51,7.84,scheduled
649,109,2023-09-25,244.35,239.1,5.25,scheduled
650,109,2023-10-25,244.35,241.71,2.64,scheduled
651,110,2023-07-16,32.26,29.18,3.08,scheduled
652,110,2023-08-20,32.25,29.42,2.83,scheduled
653,110,2023-09-15,32.26,29.67,2.59,scheduled
654,110,2023-10-17,32.26,29.92,2.34,scheduled
655,110,2023-11-16,32.26,30.17,2.09,scheduled
656,110,2023-12-16,32.25,30.42,1.83,scheduled
657,110,2024-02-16,32.26,30.68,1.58,scheduled
658,110,2024-02-21,32.26,30.94,1.32,scheduled
659,110,2024-03-14,32.26,31.2,1.06,scheduled
660,110,2024-04-18,32.26,31.46,0.8,scheduled
661,110,2024-05-15,32.25,31.72,0.53,scheduled
662,110,2024-06-20,32.25,31.98,0.27,scheduled
663,111,2023-07-20,87.54,79.28,8.26,scheduled
664,111,2023-08-17,87.54,79.94,7.6,scheduled
665,111,2023-09-21,87.54,80.6,6.94,scheduled
666,111,2023-10-22,87.54,81.27,6.27,scheduled
667,111,2023-11-23,87.54,81.94,5.6,scheduled
668,111,2023-12-18,87.54,82.62,4.92,scheduled
669,112,2023-07-04,67.0,60.14,6.86,scheduled
670,112,2023-08-03,67.01,60.69,6.32,scheduled
671,112,2023-08-31,67.01,61.24,5.77,scheduled
672,112,2023-10-06,67.0,61.79,5.21,scheduled
673,112,2023-11-05,67.01,62.35,4.66,scheduled
674,112,2023-12-02,67.0,62.91,4.09,scheduled
675,112,2024-01-05,67.0,63.48,3.52,scheduled
676,112,2024-01-31,67.01,64.06,2.95,scheduled
677,112,2024-03-01,67.0,64.63,2.37,scheduled
678,112,2024-04-02,67.01,65.22,1.79,scheduled
679,112,2024-04-30,67.01,65.81,1.2,scheduled
680,112,2024-06-04,67.0,66.4,0.6,scheduled
681,113,2023-07-06,79.66,73.35,6.31,scheduled
682,113,2023-08-06,79.66,74.37,5.29,scheduled
683,113,2023-09-08,79.66,75.4,4.26,scheduled
684,113,2023-10-10,79.66,76.44,3.22,scheduled
685,113,2023-11-04,79.66,77.5,2.16,scheduled
686,113,2023-12-08,79.67,78.58,1.09,scheduled
687,114,2023-08-01,223.92,210.36,13.56,scheduled
688,114,2023-09-02,223.92,213.67,10.25,scheduled
689,114,2023-10-02,223.92,217.03,6.89,scheduled
690,114,2023-11-01,223.92,220.45,3.47,scheduled
691,115,2023-07-03,111.01,104.62,6.39,scheduled
692,115,2023-08-09,111.01,105.66,5.35,scheduled
693,115,2023-09-03,111.01,106.71,4.3,scheduled
694,115,2023-10-05,111.01,107.77,3.24,scheduled
695,115,2023-11-16,111.01,108.84,2.17,scheduled
696,115,2023-12-07,111.0,109.91,1.09,scheduled
697,116,2023-07-26,129.12,122.97,6.15,scheduled
698,116,2023-08-27,129.12,124.48,4.64,scheduled
699,116,2023-09-28,129.12,126.01,3.11,scheduled
700,116,2023-11-01,129.14,127.57,1.57,scheduled
701,117,2023-10-18,120.76,114.67,6.09,scheduled
702,117,2023-09-05,120.75,116.16,4.59,scheduled
703,117,2023-09-30,120.76,117.68,3.08,scheduled
704,117,2023-11-05,120.76,119.21,1.55,scheduled
705,118,2023-07-21,245.0,236.65,8.35,scheduled
706,118,2023-08-20,245.0,238.71,6.29,scheduled
707,118,2023-09-29,245.0,240.79,4.21,scheduled
708,118,2023-10-17,244.99,242.87,2.12,scheduled
709,119,2023-07-09,314.73,301.7,13.03,scheduled
710,119,2023-08-06,314.73,304.9,9.83,scheduled
711,119,2023-09-05,314.73,308.14,6.59,scheduled
712,119,2023-10-10,314.73,311.42,3.31,scheduled
713,120,2023-08-13,98.65,90.97,7.68,scheduled
714,120,2023-09-08,98.64,92.2,6.44,scheduled
715,120,2023-10-10,98.65,93.46,5.19,scheduled
716,120,2023-11-11,98.65,94.73,3.92,scheduled
717,120,2023-12-08,98.65,96.02,2.63,scheduled
718,120,2024-01-08,98.63,97.31,1.32,scheduled
719,121,2023-08-25,75.69,72.63,3.06,scheduled
720,121,2023-09-19,75.68,73.38,2.3,scheduled
721,121,2023-10-23,75.68,74.14,1.54,scheduled
722,121,2023-11-26,75.7,74.92,0.78,scheduled
723,122,2023-08-16,44.81,40.27,4.54,scheduled
724,122,2023-09-20,44.81,40.63,4.18,scheduled
725,123,2023-09-20,163.53,158.12,5.41,scheduled
726,123,2023-11-07,104.41,100.33,4.08,partial
727,123,2023-10-30,163.53,160.8,2.73,scheduled
728,123,2023-11-26,163.53,162.16,1.37,scheduled
729,124,2023-08-11,82.44,76.3,6.14,scheduled
730,124,2023-09-17,82.44,77.29,5.15,scheduled
731,124,2023-10-15,82.45,78.3,4.15,scheduled
732,124,2023-11-17,82.44,79.31,3.13,scheduled
733,124,2023-12-16,82.44,80.34,2.1,scheduled
734,124,2024-01-12,82.46,81.4,1.06,scheduled
735,125,2023-08-14,216.27,207.63,8.64,scheduled
736,125,2023-09-10,216.27,209.76,6.51,scheduled
737,125,2023-10-10,216.27,211.91,4.36,scheduled
738,125,2023-11-11,216.28,214.09,2.19,scheduled
739,126,2023-08-20,74.77,66.92,7.85,scheduled
740,126,2023-09-19,74.77,67.54,7.23,scheduled
741,126,2023-10-23,74.76,68.16,6.6,scheduled
742,126,2023-11-16,74.77,68.8,5.97,scheduled
743,126,2023-12-19,74.77,69.44,5.33,scheduled
744,126,2024-01-16,74.77,70.08,4.69,scheduled
745,126,2024-02-17,74.76,70.73,4.03,scheduled
746,126,2024-03-20,74.77,71.39,3.38,scheduled
747,126,2024-04-18,74.76,72.05,2.71,scheduled
748,126,2024-05-19,74.77,72.72,2.05,scheduled
749,126,2024-06-16,74.77,73.4,1.37,scheduled
750,126,2024-07-20,74.77,74.08,0.69,scheduled
751,127,2023-08-11,79.25,73.59,5.66,scheduled
752,127,2023-09-13,79.24,74.5,4.74,scheduled
753,127,2023-12-17,66.88,63.06,3.82,partial
754,127,2023-11-14,79.24,76.36,2.88,scheduled
755,127,2024-01-30,79.24,77.31,1.93,scheduled
756,127,2024-01-12,79.23,78.26,0.97,scheduled
757,128,2023-08-04,200.31,192.87,7.44,scheduled
758,128,2023-09-03,200.31,194.7,5.61,scheduled
759,128,2023-10-03,200.32,196.56,3.76,scheduled
760,128,2023-11-02,200.32,198.43,1.89,scheduled
761,129,2023-08-01,235.5,222.09,13.41,scheduled
762,129,2023-09-01,235.5,224.27,11.23,scheduled
763,129,2023-09-29,235.51,226.48,9.03,scheduled
764,129,2023-11-06,235.5,228.7,6.8,scheduled
765,129,2023-12-01,235.51,230.95,4.56,scheduled
766,129,2024-01-01,235.51,233.22,2.29,scheduled
767,130,2023-08-02,102.99,95.24,7.75,scheduled
768,130,2023-09-03,102.99,96.49,6.5,scheduled
769,130,2024-01-01,103.0,97.76,5.24,scheduled
770,130,2023-11-12,102.99,99.04,3.95,scheduled
771,130,2023-12-02,102.99,100.34,2.65,scheduled
772,130,2024-01-02,102.99,101.66,1.33,scheduled
773,131,2023-08-26,83.07,77.14,5.93,scheduled
774,131,2023-09-25,83.07,78.58,4.49,scheduled
775,131,2023-11-15,83.07,80.05,3.02,scheduled
776,131,2023-11-26,83.08,81.56,1.52,scheduled
777,132,2023-08-13,129.91,123.38,6.53,scheduled
778,132,2023-09-14,129.92,124.45,5.47,scheduled
779,132,2023-10-13,129.91,125.52,4.39,scheduled
780,132,2023-11-11,129.92,126.61,3.31,scheduled
781,132,2023-12-14,129.92,127.7,2.22,scheduled
782,132,2024-01-10,129.92,128.81,1.11,scheduled
783,133,2023-08-18,94.45,87.03,7.42,scheduled
784,133,2023-09-14,94.46,88.23,6.23,scheduled
785,133,2023-10-15,94.46,89.44,5.02,scheduled
786,133,2023-11-15,94.46,90.67,3.79,scheduled
787,133,2024-02-29,94.45,91.91,2.54,scheduled
788,133,2024-01-13,94.46,93.18,1.28,scheduled
789,134,2023-08-30,91.9,85.51,6.39,scheduled
790,134,2023-10-05,91.9,86.54,5.36,scheduled
791,134,2023-12-07,91.9,87.59,4.31,scheduled
792,134,2023-12-06,91.9,88.65,3.25,scheduled
793,134,2023-12-28,91.9,89.72,2.18,scheduled
794,134,2024-01-29,91.89,90.79,1.1,scheduled
795,135,2023-08-13,38.26,33.07,5.19,scheduled
796,135,2023-09-17,38.26,33.48,4.78,scheduled
797,135,2023-10-17,38.25,33.88,4.37,scheduled
798,135,2023-11-16,38.26,34.3,3.96,scheduled
799,135,2023-12-16,38.26,34.72,3.54,scheduled
800,135,2024-01-14,38.26,35.14,3.12,scheduled
801,135,2024-02-14,38.26,35.57,2.69,scheduled
802,135,2024-03-14,38.26,36.01,2.25,scheduled
803,135,2024-04-19,38.25,36.44,1.81,scheduled
804,135,2024-05-18,38.26,36.89,1.37,scheduled
805,135,2024-06-16,38.26,37.34,0.92,scheduled
806,135,2024-07-18,38.26,37.8,0.46,scheduled
807,136,2023-08-24,226.37,215.39,10.98,scheduled
808,136,2023-09-22,226.37,218.08,8.29,scheduled
809,136,2023-10-17,226.37,220.81,5.56,scheduled
810,136,2023-11-24,226.36,223.56,2.8,scheduled
811,137,2023-08-22,111.17,102.05,9.12,scheduled
812,137,2023-10-07,111.16,103.51,7.65,scheduled
813,137,2023-10-18,111.17,105.0,6.17,scheduled
814,137,2023-11-21,111.17,106.51,4.66,scheduled
815,137,2023-12-21,111.17,108.04,3.13,scheduled
816,137,2024-01-22,111.16,109.59,1.57,scheduled
817,138,2023-08-26,34.75,32.27,2.48,scheduled
818,138,2023-09-27,34.75,32.87,1.88,scheduled
819,138,2023-10-27,34.75,33.49,1.26,scheduled
820,138,2023-11-20,34.74,34.1,0.64,scheduled
821,139,2023-08-18,71.82,68.08,3.74,scheduled
822,139,2023-09-22,71.81,68.99,2.82,scheduled
823,139,2023-11-02,71.81,69.92,1.89,scheduled
824,139,2023-11-20,71.81,70.86,0.95,scheduled
825,140,2023-11-13,97.4,89.62,7.78,scheduled
826,140,2023-09-20,97.39,91.5,5.89,scheduled
827,140,2023-12-21,97.4,93.43,3.97,scheduled
828,140,2023-11-24,97.38,95.38,2.0,scheduled
829,141,2023-07-31,130.72,125.77,4.95,scheduled
830,141,2023-09-04,130.72,126.99,3.73,scheduled
831,141,2023-10-06,130.72,128.22,2.5,scheduled
832,141,2023-11-03,130.71,129.45,1.26,scheduled
833,142,2023-08-21,110.1,106.41,3.69,scheduled
834,142,2023-09-17,110.1,107.32,2.78,scheduled
835,142,2023-10-22,110.1,108.24,1.86,scheduled
836,142,2023-11-15,110.09,109.15,0.94,scheduled
837,143,2023-08-24,184.68,178.54,6.14,scheduled
838,143,2023-09-22,184.67,180.05,4.62,scheduled
839,143,2023-10-25,184.68,181.58,3.1,scheduled
840,143,2023-11-23,184.67,183.12,1.55,scheduled
841,144,2023-08-20,114.17,109.61,4.56,scheduled
842,144,2023-09-21,114.17,110.73,3.44,scheduled
843,144,2023-10-18,114.16,111.86,2.3,scheduled
844,144,2023-11-21,114.17,113.01,1.16,scheduled
845,145,2023-09-08,65.09,56.71,8.38,scheduled
846,145,2023-10-08,65.08,57.36,7.72,scheduled
847,145,2023-11-04,65.09,58.03,7.06,scheduled
848,145,2023-12-02,65.09,58.7,6.39,scheduled
849,145,2024-01-26,65.09,59.38,5.71,scheduled
850,145,2024-02-08,65.09,60.06,5.03,scheduled
851,145,2024-03-07,65.08,60.75,4.33,scheduled
852,145,2024-04-05,65.09,61.46,3.63,scheduled
853,145,2024-05-06,65.09,62.17,2.92,scheduled
854,145,2024-06-06,65.08,62.88,2.2,scheduled
855,145,2024-07-09,65.09,63.61,1.48,scheduled
856,145,2024-08-02,65.08,64.34,0.74,scheduled
857,146,2023-09-28,200.36,192.32,8.04,scheduled
858,146,2023-10-30,200.36,194.3,6.06,scheduled
859,146,2023-12-03,200.36,196.3,4.06,scheduled
860,146,2024-01-02,200.36,198.32,2.04,scheduled
861,147,2023-09-06,158.14,150.75,7.39,scheduled
862,147,2023-10-02,158.14,152.57,5.57,scheduled
863,147,2023-11-01,158.14,154.4,3.74,scheduled
864,147,2023-11-30,158.14,156.26,1.88,scheduled
865,148,2023-10-01,58.37,49.94,8.43,scheduled
866,148,2023-11-03,58.37,50.6,7.77,scheduled
867,148,2023-12-05,58.37,51.26,7.11,scheduled
868,148,2024-01-10,58.37,51.93,6.44,scheduled
869,148,2024-01-31,58.37,52.61,5.76,scheduled
870,148,2024-02-27,58.38,53.3,5.08,scheduled
871,148,2024-04-05,58.37,53.99,4.38,scheduled
872,148,2024-05-21,58.37,54.7,3.67,scheduled
873,148,2024-06-18,58.37,55.41,2.96,scheduled
874,148,2024-07-01,58.37,56.14,2.23,scheduled
875,148,2024-08-04,58.37,56.87,1.5,scheduled
876,148,2024-09-03,58.37,57.62,0.75,scheduled
877,149,2023-09-16,136.63,129.84,6.79,scheduled
878,149,2023-10-15,136.62,131.5,5.12,scheduled
879,149,2023-11-14,136.63,133.19,3.44,scheduled
880,149,2024-01-12,136.62,134.89,1.73,scheduled
881,150,2023-09-06,286.59,270.19,16.4,scheduled
882,150,2023-10-01,286.59,272.86,13.73,scheduled
883,150,2023-11-02,286.59,275.55,11.04,scheduled
884,150,2023-12-02,286.59,278.27,8.32,scheduled
885,150,2024-01-01,286.59,281.02,5.57,scheduled
886,150,2024-02-06,286.59,283.79,2.8,scheduled
887,151,2023-09-13,91.35,85.09,6.26,scheduled
888,151,2023-10-16,91.36,86.11,5.25,scheduled
889,151,2023-11-13,91.35,87.13,4.22,scheduled
890,151,2023-12-12,91.36,88.17,3.19,scheduled
891,151,2024-01-19,91.36,89.22,2.14,scheduled
892,151,2024-02-15,91.35,90.28,1.07,scheduled
893,152,2023-09-14,46.55,41.97,4.58,scheduled
894,152,2023-10-18,46.56,42.34,4.22,scheduled
895,152,2023-11-17,46.56,42.71,3.85,scheduled
896,152,2024-01-23,24.39,20.91,3.48,partial
897,152,2024-01-18,46.56,43.45,3.11,scheduled
898,152,2024-02-12,46.56,43.83,2.73,scheduled
899,152,2024-03-18,46.56,44.21,2.35,scheduled
900,152,2024-04-14,46.56,44.59,1.97,scheduled
901,152,2024-05-15,46.56,44.98,1.58,scheduled
902,152,2024-06-16,46.56,45.37,1.19,scheduled
903,152,2024-07-13,46.56,45.76,0.8,scheduled
904,152,2024-08-16,46.55,46.15,0.4,scheduled
905,153,2023-09-28,54.34,48.42,5.92,scheduled
906,153,2023-10-29,54.34,48.89,5.45,scheduled
907,153,2023-11-25,54.34,49.36,4.98,scheduled
908,153,2023-12-28,54.34,49.84,4.5,scheduled
909,153,2024-01-29,54.34,50.32,4.02,scheduled
910,153,2024-03-01,54.33,50.8,3.53,scheduled
911,153,2024-03-28,54.33,51.29,3.04,scheduled
912,153,2024-04-25,54.34,51.79,2.55,scheduled
913,153,2024-06-01,54.34,52.29,2.05,scheduled
914,153,2024-06-27,54.33,52.79,1.54,scheduled
915,153,2024-08-01,54.33,53.3,1.03,scheduled
916,153,2024-09-01,54.33,53.81,0.52,scheduled
917,154,2023-09-27,25.15,21.79,3.36,scheduled
918,154,2023-10-29,25.15,22.05,3.1,scheduled
919,154,2023-11-28,25.15,22.32,2.83,scheduled
920,154,2023-12-29,25.15,22.58,2.57,scheduled
921,154,2024-01-28,25.15,22.86,2.29,scheduled
922,154,2024-02-24,25.15,23.13,2.02,scheduled
923,154,2024-03-28,25.15,23.41,1.74,scheduled
924,154,2024-04-27,25.15,23.69,1.46,scheduled
925,154,2024-05-23,25.15,23.98,1.17,scheduled
926,154,2024-06-26,25.15,24.26,0.89,scheduled
927,154,2024-08-04,25.15,24.56,0.59,scheduled
928,154,2024-08-25,25.14,24.84,0.3,scheduled
929,155,2023-09-20,141.76,136.34,5.42,scheduled
930,155,2023-10-26,141.77,137.68,4.09,scheduled
931,155,2023-11-20,141.77,139.03,2.74,scheduled
932,155,2023-12-20,141.77,140.39,1.38,scheduled
933,156,2023-09-04,97.68,90.95,6.73,scheduled
934,156,2023-10-31,97.68,92.04,5.64,scheduled
935,156,2023-11-05,97.68,93.14,4.54,scheduled
936,156,2023-12-04,97.67,94.25,3.42,scheduled
937,156,2024-01-09,97.68,95.38,2.3,scheduled
938,156,2024-02-06,97.68,96.52,1.16,scheduled
939,157,2023-09-08,175.56,168.81,6.75,scheduled
940,157,2023-10-15,175.56,170.47,5.09,scheduled
941,157,2023-11-11,175.56,172.15,3.41,scheduled
942,157,2023-12-10,175.56,173.85,1.71,scheduled
943,158,2023-09-13,221.19,212.33,8.86,scheduled
944,158,2023-10-06,221.19,214.51,6.68,scheduled
945,158,2023-11-09,221.19,216.71,4.48,scheduled
946,158,2023-12-12,221.18,218.93,2.25,scheduled
947,159,2023-11-12,141.61,131.78,9.83,scheduled
948,159,2023-11-06,141.61,134.17,7.44,scheduled
949,159,2023-11-12,141.6,136.6,5.0,scheduled
950,159,2023-12-15,141.6,139.08,2.52,scheduled
951,160,2023-09-17,342.11,329.94,12.17,scheduled
952,160,2023-10-15,342.11,332.94,9.17,scheduled
953,160,2023-11-13,342.11,335.97,6.14,scheduled
954,160,2023-12-13,342.12,339.04,3.08,scheduled
955,161,2023-09-22,151.57,143.78,7.79,scheduled
956,161,2023-10-20,151.57,145.69,5.88,scheduled
957,161,2023-11-20,151.57,147.62,3.95,scheduled
958,161,2023-12-18,151.58,149.59,1.99,scheduled
959,162,2023-09-05,308.16,297.99,10.17,scheduled
960,162,2023-10-04,308.16,300.5,7.66,scheduled
961,162,2023-11-10,308.16,303.03,5.13,scheduled
962,162,2023-12-06,308.17,305.59,2.58,scheduled
963,163,2023-09-24,182.28,176.08,6.2,scheduled
964,163,2023-11-04,182.28,177.61,4.67,scheduled
965,163,2023-12-02,182.29,179.16,3.13,scheduled
966,163,2023-12-20,182.29,180.72,1.57,scheduled
967,164,2023-09-18,103.87,98.77,5.1,scheduled
968,164,2023-10-14,103.87,100.02,3.85,scheduled
969,164,2023-11-19,103.87,101.29,2.58,scheduled
970,164,2024-01-03,103.86,102.56,1.3,scheduled
971,165,2023-10-03,101.54,97.76,3.78,scheduled
972,165,2023-10-28,101.54,98.69,2.85,scheduled
973,165,2023-11-24,101.54,99.63,1.91,scheduled
974,165,2023-12-22,101.54,100.58,0.96,scheduled
975,166,2023-09-14,213.41,203.73,9.68,scheduled
976,166,2023-10-11,213.41,206.11,7.3,scheduled
977,166,2023-11-09,213.4,208.51,4.89,scheduled
978,166,2023-12-09,213.4,210.94,2.46,scheduled
